mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,p95_charge_delay_min,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
0.7,concentrated,ours_f9_priority_insertion,4,29,745,745,0,0.0,1.3180661577608141,2.0,2.7749411236804993,1.001,1.7739411236804994,0.0,0,0.0,0.0,786
0.7,concentrated,ours_f9_priority_insertion,4,30,693,693,0,0.0,1.3682678311499272,2.0,2.7575818712609625,0.996,1.7615818712609626,0.0,0,0.0,0.0,687
0.7,distributed,ours_f9_priority_insertion,0,1,677,677,0,0.0,1.0802631578947368,1.0,2.276390600832171,1.0,1.276390600832171,0.0,0,0.2218421052631579,0.049,760
0.7,distributed,ours_f9_priority_insertion,0,2,698,698,0,0.0,1.0945273631840795,2.0,2.2989590016178867,1.0,1.2989590016178867,0.0,0,0.22151741293532337,0.06,804
0.7,distributed,ours_f9_priority_insertion,0,3,704,704,0,0.0,1.0680100755667505,1.0,2.2853197224569963,0.999,1.2863197224569964,0.0,0,0.23538268506900878,0.038,794
0.7,distributed,ours_f9_priority_insertion,0,4,732,732,0,0.0,1.0801435406698565,2.0,2.291269395686167,1.001,1.290269395686167,0.0,0,0.21875746714456393,0.057942057942057944,836
0.7,distributed,ours_f9_priority_insertion,0,5,670,670,0,0.0,1.0677966101694916,1.0,2.294325437340021,1.0,1.294325437340021,0.0,0,0.21092327698309493,0.04,767
0.7,distributed,ours_f9_priority_insertion,0,6,749,749,0,0.0,1.100558659217877,2.0,2.2929508010747046,1.002,1.2909508010747048,0.0,0,0.20748603351955308,0.08183632734530938,895
0.7,distributed,ours_f9_priority_insertion,1,7,660,660,0,0.0,1.2747701736465782,2.0,2.3443654881590343,1.002,1.3423654881590343,0.0,0,0.21171079429735234,0.21057884231536927,979
0.7,distributed,ours_f9_priority_insertion,1,8,668,668,0,0.0,1.1993670886075949,2.0,2.3392004841970495,1.001,1.3382004841970498,0.0,0,0.23728991596638654,0.14585414585414586,948
0.7,distributed,ours_f9_priority_insertion,1,9,696,696,0,0.0,1.2327672327672328,2.0,2.345105496190909,1.002,1.3431054961909088,0.0,0,0.22472582253240278,0.18562874251497005,1001
0.7,distributed,ours_f9_priority_insertion,1,10,727,727,0,0.0,1.3097928436911488,2.949999999999932,2.368666040862809,1.002,1.3666660408628089,0.0,0,0.21804511278195488,0.2624750499001996,1062
0.7,distributed,ours_f9_priority_insertion,1,11,714,714,0,0.0,1.3221476510067114,3.0,2.340732253713044,1.001,1.339732253713044,0.0,0,0.22,0.28771228771228774,1043
0.7,distributed,ours_f9_priority_insertion,1,12,654,654,0,0.0,1.3351120597652082,3.0,2.3215463752955574,1.0,1.3215463752955574,0.0,0,0.22121535181236673,0.254,937
0.7,distributed,ours_f9_priority_insertion,2,13,706,706,0,0.0,1.173219978746015,2.0,2.310028131759281,1.001,1.3090281317592811,0.0,0,0.2114528101802757,0.13086913086913088,941
0.7,distributed,ours_f9_priority_insertion,2,14,724,724,0,0.0,1.1362704918032787,2.0,2.308585392444132,1.002,1.306585392444132,0.0,0,0.23575819672131149,0.11277445109780439,976
0.7,distributed,ours_f9_priority_insertion,2,15,685,685,0,0.0,1.182900432900433,2.0,2.3374387476696397,0.993,1.3444387476696396,0.0,0,0.20951351351351352,0.138,924
0.7,distributed,ours_f9_priority_insertion,2,16,679,679,0,0.0,1.1444201312910285,2.0,2.336155237026748,1.001,1.3351552370267485,0.0,0,0.2116557734204793,0.1008991008991009,914
0.7,distributed,ours_f9_priority_insertion,2,17,744,744,0,0.0,1.149789029535865,2.0,2.300449950786102,1.002,1.298449950786102,0.0,0,0.22655426765015807,0.11077844311377245,948
0.7,distributed,ours_f9_priority_insertion,2,18,706,706,0,0.0,1.1784232365145229,2.0,2.348915600222349,1.001,1.347915600222349,0.0,0,0.20932642487046632,0.13286713286713286,964
0.7,distributed,ours_f9_priority_insertion,3,19,653,653,0,0.0,1.1358839050131926,2.0,2.2783680646624567,1.003,1.2753680646624568,0.0,0,0.2538866930171278,0.09072781655034895,758
0.7,distributed,ours_f9_priority_insertion,3,20,721,721,0,0.0,1.1281094527363185,2.0,2.287033611577262,0.998,1.289033611577262,0.0,0,0.24826302729528535,0.072,804
0.7,distributed,ours_f9_priority_insertion,3,21,717,717,0,0.0,1.1323529411764706,2.0,2.2898299098188972,1.001,1.2888299098188973,0.0,0,0.23880048959608324,0.08891108891108891,816
0.7,distributed,ours_f9_priority_insertion,3,22,688,688,0,0.0,1.1538461538461537,2.0,2.281957838572702,0.999,1.2829578385727023,0.0,0,0.25534591194968553,0.112,793
0.7,distributed,ours_f9_priority_insertion,3,23,704,704,0,0.0,1.0727923627684963,1.0,2.2787907297180494,1.001,1.2777907297180495,0.0,0,0.23210023866348448,0.053946053946053944,838
0.7,distributed,ours_f9_priority_insertion,3,24,674,674,0,0.0,1.1605095541401274,2.0,2.280859436854654,1.002,1.278859436854654,0.0,0,0.2731893265565438,0.11477045908183632,785
0.7,distributed,ours_f9_priority_insertion,4,25,688,688,0,0.0,1.4477296726504751,3.0,2.2941114118305093,1.002,1.292111411830509,0.0,0,0.2577449947312961,0.3852295409181637,947
0.7,distributed,ours_f9_priority_insertion,4,26,688,688,0,0.0,1.3264675592173019,3.0,2.285483894703978,0.999,1.286483894703978,0.0,0,0.25932028836251286,0.283,971
0.7,distributed,ours_f9_priority_insertion,4,27,671,671,0,0.0,1.3187042842215255,2.0,2.288634157697577,1.002,1.2866341576975766,0.0,0,0.24504692387904067,0.27345309381237526,957
0.7,distributed,ours_f9_priority_insertion,4,28,645,645,0,0.0,1.3133047210300428,3.0,2.2869678932906137,1.001,1.285967893290614,0.0,0,0.26093916755602986,0.26973026973026976,932
0.7,distributed,ours_f9_priority_insertion,4,29,745,745,0,0.0,1.3845437616387337,3.0,2.321838210702086,1.002,1.319838210702086,0.0,0,0.24180633147113595,0.3772455089820359,1074
0.7,distributed,ours_f9_priority_insertion,4,30,693,693,0,0.0,1.2019900497512437,2.0,2.2930293016798213,0.996,1.2970293016798216,0.0,0,0.2431976166832175,0.176,1005
0.9,concentrated,ours_f9_priority_insertion,0,1,866,866,0,0.0,1.369289340101523,2.0,2.783673217971476,1.002,1.7816732179714758,0.0,0,0.0,0.000998003992015968,788
0.9,concentrated,ours_f9_priority_insertion,0,2,921,921,0,0.0,1.4004825090470445,2.0,2.775963337470743,1.002,1.773963337470743,0.0,0,0.0,0.0029940119760479044,829
0.9,concentrated,ours_f9_priority_insertion,0,3,914,914,0,0.0,1.4267834793491865,2.0,2.7665196717184815,1.002,1.7645196717184817,0.0,0,0.0,0.001996007984031936,799
0.9,concentrated,ours_f9_priority_insertion,0,4,913,913,0,0.0,1.3742550655542312,2.0,2.7716878832460172,0.999,1.7726878832460171,0.0,0,0.0,0.001,839
0.9,concentrated,ours_f9_priority_insertion,0,5,867,867,0,0.0,1.4149214659685865,2.0,2.7553834513062734,1.0,1.7553834513062732,0.0,0,0.0,0.003,764
0.9,concentrated,ours_f9_priority_insertion,0,6,949,949,0,0.0,1.3939745075318657,2.0,2.7758643471029334,1.002,1.7738643471029336,0.0,0,0.0,0.011976047904191617,863
0.9,concentrated,ours_f9_priority_insertion,1,7,831,831,0,0.0,1.3225130890052357,2.0,2.741626031794024,1.002,1.739626031794024,0.0,0,0.0,0.008982035928143712,955
0.9,concentrated,ours_f9_priority_insertion,1,8,885,885,0,0.0,1.3240556660039762,2.0,2.7413660786982863,1.0,1.7413660786982865,0.0,0,0.0,0.016,1006
0.9,concentrated,ours_f9_priority_insertion,1,9,885,885,0,0.0,1.3336745138178097,2.0,2.756091685887585,0.999,1.7570916858875851,0.0,0,0.0,0.001,977
0.9,concentrated,ours_f9_priority_insertion,1,10,940,940,0,0.0,1.3524514338575393,2.0,2.759880786252466,1.002,1.7578807862524661,0.0,0,0.0,0.015968063872255488,1081
0.9,concentrated,ours_f9_priority_insertion,1,11,915,915,0,0.0,1.3356435643564357,2.0,2.77564181698824,1.001,1.77464181698824,0.0,0,0.0,0.0,1010
0.9,concentrated,ours_f9_priority_insertion,1,12,852,852,0,0.0,1.3280922431865827,2.0,2.745111502246661,1.001,1.7441115022466611,0.0,0,0.0,0.000999000999000999,954
0.9,concentrated,ours_f9_priority_insertion,2,13,906,906,0,0.0,1.370913190529876,2.0,2.755165667000629,1.001,1.7541656670006287,0.0,0,0.0,0.003996003996003996,887
0.9,concentrated,ours_f9_priority_insertion,2,14,919,919,0,0.0,1.3455882352941178,2.0,2.771234269265806,1.001,1.7702342692658057,0.0,0,0.0,0.004995004995004995,952
0.9,concentrated,ours_f9_priority_insertion,2,15,903,903,0,0.0,1.3597285067873304,2.0,2.757416140383052,1.002,1.7554161403830517,0.0,0,0.0,0.003992015968063872,884
0.9,concentrated,ours_f9_priority_insertion,2,16,864,864,0,0.0,1.3641618497109826,2.0,2.7814397909571396,1.002,1.7794397909571393,0.0,0,0.0,0.003992015968063872,865
0.9,concentrated,ours_f9_priority_insertion,2,17,945,945,0,0.0,1.3671957671957673,2.0,2.7484383715774237,0.998,1.7504383715774237,0.0,0,0.0,0.014,945
0.9,concentrated,ours_f9_priority_insertion,2,18,899,899,0,0.0,1.360725720384205,2.0,2.7904492535577186,0.999,1.7914492535577184,0.0,0,0.0,0.001,937
0.9,concentrated,ours_f9_priority_insertion,3,19,870,870,0,0.0,1.397946084724005,2.0,2.7674887339983147,1.0,1.7674887339983145,0.0,0,0.0,0.0,779
0.9,concentrated,ours_f9_priority_insertion,3,20,921,921,0,0.0,1.462033462033462,2.0,2.755231566275413,1.0,1.755231566275413,0.0,0,0.0,0.007,777
0.9,concentrated,ours_f9_priority_insertion,3,21,900,900,0,0.0,1.3921319796954315,2.0,2.7805155968553645,1.0,1.7805155968553645,0.0,0,0.0,0.0,788
0.9,concentrated,ours_f9_priority_insertion,3,22,892,892,0,0.0,1.3820078226857888,2.0,2.7726071253279407,1.002,1.770607125327941,0.0,0,0.0,0.0,767
0.9,concentrated,ours_f9_priority_insertion,3,23,879,879,0,0.0,1.342273307790549,2.0,2.7602458423562406,1.001,1.7592458423562407,0.0,0,0.0,0.001998001998001998,783
0.9,concentrated,ours_f9_priority_insertion,3,24,883,883,0,0.0,1.3875476493011436,2.0,2.7715409215994447,1.002,1.7695409215994449,0.0,0,0.0,0.0,787
0.9,concentrated,ours_f9_priority_insertion,4,25,880,880,0,0.0,1.3564463705308776,2.0,2.7626486912868,1.002,1.7606486912867998,0.0,0,0.0,0.00499001996007984,923
0.9,concentrated,ours_f9_priority_insertion,4,26,879,879,0,0.0,1.3472367049009384,2.0,2.7658306886349067,1.002,1.7638306886349067,0.0,0,0.0,0.007984031936127744,959
0.9,concentrated,ours_f9_priority_insertion,4,27,897,897,0,0.0,1.3575949367088607,2.0,2.7419382035411517,1.001,1.7409382035411518,0.0,0,0.0,0.027972027972027972,948
0.9,concentrated,ours_f9_priority_insertion,4,28,820,820,0,0.0,1.3705463182897861,2.0,2.7576095760916415,1.001,1.7566095760916416,0.0,0,0.0,0.006993006993006993,842
0.9,concentrated,ours_f9_priority_insertion,4,29,959,959,0,0.0,1.3333333333333333,2.0,2.778314753736752,1.001,1.7773147537367522,0.0,0,0.0,0.007992007992007992,1014
0.9,concentrated,ours_f9_priority_insertion,4,30,874,874,0,0.0,1.351412429378531,2.0,2.7566389045141255,1.001,1.7556389045141256,0.0,0,0.0,0.001998001998001998,885
0.9,distributed,ours_f9_priority_insertion,0,1,866,866,0,0.0,1.0942622950819672,2.0,2.3289471865935614,1.002,1.3269471865935616,0.0,0,0.20112359550561798,0.06786427145708583,976
0.9,distributed,ours_f9_priority_insertion,0,2,921,921,0,0.0,1.1227229146692235,2.0,2.319798567403193,1.002,1.317798567403193,0.0,0,0.19837476099426385,0.10678642714570859,1043
0.9,distributed,ours_f9_priority_insertion,0,3,914,914,0,0.0,1.1537698412698412,2.0,2.3200601188298355,1.002,1.3180601188298355,0.0,0,0.22245301681503463,0.13073852295409183,1008
0.9,distributed,ours_f9_priority_insertion,0,4,913,913,0,0.0,1.1142857142857143,2.0,2.322821611849778,0.999,1.3238216118497783,0.0,0,0.199335232668566,0.107,1050
0.9,distributed,ours_f9_priority_insertion,0,5,867,867,0,0.0,1.1278586278586278,2.0,2.319317336933919,1.001,1.318317336933919,0.0,0,0.20900621118012422,0.0999000999000999,962
0.9,distributed,ours_f9_priority_insertion,0,6,949,949,0,0.0,1.1431095406360423,2.0,2.3076550565937093,1.001,1.3066550565937094,0.0,0,0.1962962962962963,0.14185814185814186,1132
0.9,distributed,ours_f9_priority_insertion,1,7,831,831,0,0.0,1.4855012427506213,4.0,2.3497577380410455,1.002,1.3477577380410453,0.0,0,0.21755976916735367,0.5139720558882236,1207
0.9,distributed,ours_f9_priority_insertion,1,8,885,885,0,0.0,1.361963190184049,3.0,2.3775558584091847,1.001,1.376555858409185,0.0,0,0.20513409961685825,0.3876123876123876,1304
0.9,distributed,ours_f9_priority_insertion,1,9,885,885,0,0.0,1.4520440251572326,3.0,2.3572566095658507,0.999,1.3582566095658508,0.0,0,0.22198748043818467,0.502,1272
0.9,distributed,ours_f9_priority_insertion,1,10,940,940,0,0.0,1.578639356254572,4.0,2.383400151605379,1.002,1.381400151605379,0.0,0,0.2043859649122807,0.6856287425149701,1367
0.9,distributed,ours_f9_priority_insertion,1,11,915,915,0,0.0,1.4880694143167028,4.0,2.3897200583856018,1.002,1.387720058385602,0.0,0,0.21633093525179856,0.5738522954091816,1383
0.9,distributed,ours_f9_priority_insertion,1,12,852,852,0,0.0,1.4510739856801909,3.2000000000000455,2.34348551487588,1.001,1.3424855148758799,0.0,0,0.20658207771609832,0.4915084915084915,1257
0.9,distributed,ours_f9_priority_insertion,2,13,906,906,0,0.0,1.2311475409836066,3.0,2.3583484409214455,1.002,1.3563484409214455,0.0,0,0.19386252045826513,0.22654690618762474,1220
0.9,distributed,ours_f9_priority_insertion,2,14,919,919,0,0.0,1.209795918367347,2.0,2.3426693051050886,1.001,1.3416693051050885,0.0,0,0.21182707993474714,0.22077922077922077,1225
0.9,distributed,ours_f9_priority_insertion,2,15,903,903,0,0.0,1.305324459234609,3.0,2.3592345762960005,1.002,1.3572345762960005,0.0,0,0.20613090306545154,0.3193612774451098,1202
0.9,distributed,ours_f9_priority_insertion,2,16,864,864,0,0.0,1.1968174204355109,2.0,2.3672692391788965,1.002,1.3652692391788963,0.0,0,0.202172096908939,0.18862275449101795,1194
0.9,distributed,ours_f9_priority_insertion,2,17,945,945,0,0.0,1.2427506213753108,2.0,2.3506852188822633,0.999,1.3516852188822632,0.0,0,0.20074380165289257,0.255,1207
0.9,distributed,ours_f9_priority_insertion,2,18,899,899,0,0.0,1.3827361563517915,3.0,2.375694785974131,0.999,1.376694785974131,0.0,0,0.19707792207792207,0.405,1228
0.9,distributed,ours_f9_priority_insertion,3,19,870,870,0,0.0,1.20160481444333,2.0,2.2961873041525838,1.001,1.2951873041525839,0.0,0,0.25515515515515513,0.17182817182817184,997
0.9,distributed,ours_f9_priority_insertion,3,20,921,921,0,0.0,1.21883920076118,2.0,2.2991566225111972,1.0,1.2991566225111975,0.0,0,0.22739336492890996,0.187,1051
0.9,distributed,ours_f9_priority_insertion,3,21,900,900,0,0.0,1.162882527147088,2.0,2.318462241322152,1.001,1.3174622413221517,0.0,0,0.2240431795878312,0.13886113886113885,1013
0.9,distributed,ours_f9_priority_insertion,3,22,892,892,0,0.0,1.1897880539499037,2.0,2.3150018951814575,1.002,1.3130018951814577,0.0,0,0.23048076923076924,0.16067864271457086,1038
0.9,distributed,ours_f9_priority_insertion,3,23,879,879,0,0.0,1.1783681214421253,2.0,2.2942922524383365,1.001,1.2932922524383363,0.0,0,0.22881516587677725,0.16883116883116883,1054
0.9,distributed,ours_f9_priority_insertion,3,24,883,883,0,0.0,1.2422779922779923,2.0,2.339037112508957,1.002,1.337037112508957,0.0,0,0.24441233140655105,0.22355289421157684,1036
0.9,distributed,ours_f9_priority_insertion,4,25,880,880,0,0.0,1.655343827671914,4.0,2.3470466415124713,1.001,1.3460466415124714,0.0,0,0.2390909090909091,0.7322677322677322,1207
0.9,distributed,ours_f9_priority_insertion,4,26,879,879,0,0.0,1.5183374083129584,3.0,2.3413759333802737,1.003,1.3383759333802738,0.0,0,0.24829545454545454,0.5972083748753739,1227
0.9,distributed,ours_f9_priority_insertion,4,27,897,897,0,0.0,1.6196319018404908,4.0,2.3314884327271734,1.002,1.3294884327271732,0.0,0,0.23236419280795714,0.7584830339321357,1304
0.9,distributed,ours_f9_priority_insertion,4,28,820,820,0,0.0,1.496215306980656,3.0,2.3185510567577534,1.001,1.3175510567577537,0.0,0,0.24958053691275167,0.5494505494505495,1189
0.9,distributed,ours_f9_priority_insertion,4,29,959,959,0,0.0,1.4895908111988514,4.0,2.356592664611572,1.001,1.3555926646115721,0.0,0,0.23569892473118279,0.6223776223776224,1393
0.9,distributed,ours_f9_priority_insertion,4,30,874,874,0,0.0,1.5346774193548387,4.0,2.3296343692377306,1.002,1.3276343692377308,0.0,0,0.23325281803542672,0.6237524950099801,1240
1.1,concentrated,ours_f9_priority_insertion,0,1,1084,1084,0,0.0,1.4035639412997905,2.0,2.771348632410633,1.001,1.7703486324106328,0.0,0,0.0,0.016983016983016984,954
1.1,concentrated,ours_f9_priority_insertion,0,2,1126,1126,0,0.0,1.458045409674235,2.0,2.7861659488736903,1.002,1.78416594887369,0.0,0,0.0,0.059880239520958084,1013
1.1,concentrated,ours_f9_priority_insertion,0,3,1115,1115,0,0.0,1.4690355329949238,2.0,2.7669360639290677,1.002,1.7649360639290679,0.0,0,0.0,0.0499001996007984,985
1.1,concentrated,ours_f9_priority_insertion,0,4,1126,1126,0,0.0,1.4598984771573604,2.0,2.7736062920184854,1.0,1.7736062920184854,0.0,0,0.0,0.051,985
1.1,concentrated,ours_f9_priority_insertion,0,5,1078,1078,0,0.0,1.4399574920297555,2.0,2.7705864751020535,1.002,1.7685864751020535,0.0,0,0.0,0.017964071856287425,941
1.1,concentrated,ours_f9_priority_insertion,0,6,1180,1180,0,0.0,1.4400369003690037,2.0,2.776542415694224,1.001,1.7755424156942239,0.0,0,0.0,0.07192807192807193,1084
1.1,concentrated,ours_f9_priority_insertion,1,7,1057,1057,0,0.0,1.4426778242677825,2.0,2.7415769391281968,1.002,1.739576939128197,0.0,0,0.0,0.12574850299401197,1195
1.1,concentrated,ours_f9_priority_insertion,1,8,1113,1113,0,0.0,1.4283476898981988,2.0,2.747414861750653,1.002,1.745414861750653,0.0,0,0.0,0.14271457085828343,1277
1.1,concentrated,ours_f9_priority_insertion,1,9,1065,1065,0,0.0,1.3560421735604218,2.0,2.77274085054332,1.0,1.7727408505433198,0.0,0,0.0,0.039,1233
1.1,concentrated,ours_f9_priority_insertion,1,10,1132,1132,0,0.0,1.3841368584758942,2.0,2.7557088785003057,1.0,1.7557088785003054,0.0,0,0.0,0.064,1286
1.1,concentrated,ours_f9_priority_insertion,1,11,1110,1110,0,0.0,1.3898973954222573,2.0,2.774124857267097,1.0,1.7741248572670967,0.0,0,0.0,0.074,1267
1.1,concentrated,ours_f9_priority_insertion,1,12,1060,1060,0,0.0,1.3501218521527214,2.0,2.7758327072126963,1.002,1.7738327072126963,0.0,0,0.0,0.038922155688622756,1231
1.1,concentrated,ours_f9_priority_insertion,2,13,1096,1096,0,0.0,1.4317521781219749,2.0,2.747901744111286,0.999,1.748901744111286,0.0,0,0.0,0.053,1033
1.1,concentrated,ours_f9_priority_insertion,2,14,1120,1120,0,0.0,1.4162257495590829,2.0,2.771252652676626,1.001,1.770252652676626,0.0,0,0.0,0.06893106893106893,1134
1.1,concentrated,ours_f9_priority_insertion,2,15,1091,1091,0,0.0,1.3848314606741574,2.0,2.7643046792455737,1.002,1.7623046792455734,0.0,0,0.0,0.027944111776447105,1068
1.1,concentrated,ours_f9_priority_insertion,2,16,1072,1072,0,0.0,1.398076923076923,2.0,2.767872439562645,1.0,1.767872439562645,0.0,0,0.0,0.026,1040
1.1,concentrated,ours_f9_priority_insertion,2,17,1155,1155,0,0.0,1.436570428696413,2.0,2.7766327975237557,1.002,1.7746327975237555,0.0,0,0.0,0.08882235528942116,1143
1.1,concentrated,ours_f9_priority_insertion,2,18,1126,1126,0,0.0,1.417832167832168,2.0,2.783701269775596,1.002,1.7817012697755958,0.0,0,0.0,0.05688622754491018,1144
1.1,concentrated,ours_f9_priority_insertion,3,19,1068,1068,0,0.0,1.4117032392894462,2.0,2.782452668772234,0.999,1.7834526687722343,0.0,0,0.0,0.013,957
1.1,concentrated,ours_f9_priority_insertion,3,20,1121,1121,0,0.0,1.4825102880658436,2.0,2.7696520827814917,1.001,1.7686520827814916,0.0,0,0.0,0.053946053946053944,972
1.1,concentrated,ours_f9_priority_insertion,3,21,1104,1104,0,0.0,1.4215384615384616,2.0,2.785807086047231,1.001,1.7848070860472312,0.0,0,0.0,0.023976023976023976,975
1.1,concentrated,ours_f9_priority_insertion,3,22,1113,1113,0,0.0,1.438871473354232,2.0,2.777717486387627,1.0,1.777717486387627,0.0,0,0.0,0.038,957
1.1,concentrated,ours_f9_priority_insertion,3,23,1069,1069,0,0.0,1.3553459119496856,2.0,2.7786929906277638,1.002,1.7766929906277638,0.0,0,0.0,0.012974051896207584,954
1.1,concentrated,ours_f9_priority_insertion,3,24,1072,1072,0,0.0,1.4172972972972973,2.0,2.7737013438018963,1.002,1.7717013438018965,0.0,0,0.0,0.00998003992015968,925
1.1,concentrated,ours_f9_priority_insertion,4,25,1097,1097,0,0.0,1.4141156462585034,2.0,2.775044460674997,1.002,1.7730444606749973,0.0,0,0.0,0.07684630738522955,1176
1.1,concentrated,ours_f9_priority_insertion,4,26,1081,1081,0,0.0,1.4359626802374894,2.0,2.775451001563315,1.002,1.7734510015633154,0.0,0,0.0,0.09880239520958084,1179
1.1,concentrated,ours_f9_priority_insertion,4,27,1100,1100,0,0.0,1.405759162303665,2.0,2.769348747435417,1.002,1.767348747435417,0.0,0,0.0,0.07784431137724551,1146
1.1,concentrated,ours_f9_priority_insertion,4,28,1051,1051,0,0.0,1.3817847286108556,2.0,2.7727313892298886,1.001,1.7717313892298887,0.0,0,0.0,0.028971028971028972,1087
1.1,concentrated,ours_f9_priority_insertion,4,29,1184,1184,0,0.0,1.3862300587741394,2.0,2.757520220584328,0.998,1.759520220584328,0.0,0,0.0,0.058,1191
1.1,concentrated,ours_f9_priority_insertion,4,30,1060,1060,0,0.0,1.3797709923664123,2.0,2.770696346274579,1.002,1.7686963462745786,0.0,0,0.0,0.014970059880239521,1048
1.1,distributed,ours_f9_priority_insertion,0,1,1084,1084,0,0.0,1.1914893617021276,2.0,2.3460455620073914,1.001,1.3450455620073916,0.0,0,0.1824685534591195,0.21078921078921078,1269
1.1,distributed,ours_f9_priority_insertion,0,2,1126,1126,0,0.0,1.2059514487079093,2.0,2.360495260565825,1.002,1.358495260565825,0.0,0,0.20296411856474258,0.22954091816367264,1277
1.1,distributed,ours_f9_priority_insertion,0,3,1115,1115,0,0.0,1.2493887530562346,2.0,2.360880427224334,1.002,1.3588804272243342,0.0,0,0.1969080553295362,0.26746506986027946,1227
1.1,distributed,ours_f9_priority_insertion,0,4,1126,1126,0,0.0,1.2640761300555114,3.0,2.364642234833566,1.001,1.3636422348335657,0.0,0,0.20324367088607595,0.2977022977022977,1261
1.1,distributed,ours_f9_priority_insertion,0,5,1078,1078,0,0.0,1.2025827280064567,2.0,2.3394003107749906,1.003,1.3364003107749907,0.0,0,0.18518518518518517,0.21335992023928216,1239
1.1,distributed,ours_f9_priority_insertion,0,6,1180,1180,0,0.0,1.254945054945055,2.0,2.3488512459558177,1.001,1.3478512459558178,0.0,0,0.19824561403508772,0.32167832167832167,1365
1.1,distributed,ours_f9_priority_insertion,1,7,1057,1057,0,0.0,1.7074433656957928,4.0,2.384996587225439,1.002,1.3829965872254393,0.0,0,0.20864516129032257,0.9740518962075848,1545
1.1,distributed,ours_f9_priority_insertion,1,8,1113,1113,0,0.0,1.8472816127061698,5.0,2.4463640548999166,1.002,1.4443640548999164,0.0,0,0.19628953771289537,1.2205588822355289,1637
1.1,distributed,ours_f9_priority_insertion,1,9,1065,1065,0,0.0,1.6341463414634145,4.0,2.390781028601624,1.001,1.3897810286016241,0.0,0,0.20667915106117354,0.9080919080919081,1599
1.1,distributed,ours_f9_priority_insertion,1,10,1132,1132,0,0.0,1.7242822966507176,5.0,2.429515881749321,1.0,1.4295158817493208,0.0,0,0.19731022115959354,1.054,1672
1.1,distributed,ours_f9_priority_insertion,1,11,1110,1110,0,0.0,1.8402652200120555,5.0,2.405949139717386,1.001,1.4049491397173863,0.0,0,0.19969933854479854,1.2687312687312686,1659
1.1,distributed,ours_f9_priority_insertion,1,12,1060,1060,0,0.0,1.6942148760330578,4.0,2.379092443851958,1.002,1.377092443851958,0.0,0,0.193138500635324,0.969061876247505,1573
1.1,distributed,ours_f9_priority_insertion,2,13,1096,1096,0,0.0,1.4077868852459017,3.0,2.3977406133671435,0.999,1.3987406133671434,0.0,0,0.17826975476839238,0.517,1464
1.1,distributed,ours_f9_priority_insertion,2,14,1120,1120,0,0.0,1.4830339321357286,4.0,2.3730227670822677,1.001,1.3720227670822678,0.0,0,0.20763612217795485,0.6603396603396603,1503
1.1,distributed,ours_f9_priority_insertion,2,15,1091,1091,0,0.0,1.3732970027247957,3.0,2.3880001649577913,1.002,1.386000164957791,0.0,0,0.1893342391304348,0.48602794411177647,1468
1.1,distributed,ours_f9_priority_insertion,2,16,1072,1072,0,0.0,1.4429945054945055,3.0,2.405468514350707,1.001,1.4044685143507067,0.0,0,0.19377138945927447,0.5604395604395604,1456
1.1,distributed,ours_f9_priority_insertion,2,17,1155,1155,0,0.0,1.4653465346534653,3.0,2.386367209636709,1.002,1.3843672096367086,0.0,0,0.18660949868073878,0.625748502994012,1515
1.1,distributed,ours_f9_priority_insertion,2,18,1126,1126,0,0.0,1.471747700394218,3.0,2.409130757198766,1.002,1.407130757198766,0.0,0,0.1912303664921466,0.6367265469061876,1522
1.1,distributed,ours_f9_priority_insertion,3,19,1068,1068,0,0.0,1.2855980471928397,2.0,2.3412661068338387,0.999,1.3422661068338388,0.0,0,0.23151909017059302,0.306,1229
1.1,distributed,ours_f9_priority_insertion,3,20,1121,1121,0,0.0,1.3451612903225807,3.0,2.3478170419653206,1.001,1.3468170419653207,0.0,0,0.2331456154465004,0.3626373626373626,1240
1.1,distributed,ours_f9_priority_insertion,3,21,1104,1104,0,0.0,1.2667185069984448,2.0,2.3624003954097152,1.001,1.3614003954097154,0.0,0,0.21667959658650116,0.2867132867132867,1286
1.1,distributed,ours_f9_priority_insertion,3,22,1113,1113,0,0.0,1.342528735632184,3.0,2.3411773378954983,1.0,1.3411773378954985,0.0,0,0.22366003062787138,0.386,1305
1.1,distributed,ours_f9_priority_insertion,3,23,1069,1069,0,0.0,1.2305194805194806,2.0,2.344369181757714,1.002,1.342369181757714,0.0,0,0.21923701298701298,0.25249500998003993,1232
1.1,distributed,ours_f9_priority_insertion,3,24,1072,1072,0,0.0,1.2962962962962963,3.0,2.3565261396725763,1.001,1.3555261396725762,0.0,0,0.22559474979491387,0.3166833166833167,1215
1.1,distributed,ours_f9_priority_insertion,4,25,1097,1097,0,0.0,1.9114342366159947,5.0,2.3791387643544324,1.002,1.3771387643544326,0.0,0,0.24038208168642952,1.2894211576846308,1513
1.1,distributed,ours_f9_priority_insertion,4,26,1081,1081,0,0.0,1.8410123296560674,5.0,2.3734717551327704,1.002,1.3714717551327704,0.0,0,0.23484455958549222,1.2285429141716566,1541
